"","GeneID","F_parvapinis_BW_1.quant","F_parvapinis_BW_2.quant","F_parvapinis_BW_3.quant","F_parvapinis_FW_1.quant","F_parvapinis_FW_2.quant","F_parvapinis_FW_3.quant","F_parvapinis_transfer_1.quant","F_parvapinis_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"108466","ENSXMAP00000015052","81.5528623599236","63.0417302866209","74.5977073351692","700.775322887008","196.685827990559","276.75276527301","256.162143417427","172.297838421026",227.733274746343,-0.868374444745895,0.621297043497788,-1.397679988717,0.162209186145948,0.999906097828751,227.733274746343,1.55186328181531,0.628720518135292,2.46828795474648,0.0135761059702058,0.308105087064855,227.733274746343,-2.4202377265612,0.564898644968401,-4.28437516733039,1.83253463803155e-05,0.00689813547912358,"TRINITY_DN106193_c0_g1_i2","TRINITY_DN106193_c0_g1","Transcript_147637","gi|831549782|ref|XP_012727763.1| PREDICTED: beta-taxilin-like [Fundulus heteroclitus]"
"108467","ENSXMAP00000015052","81.5528623599236","63.0417302866209","74.5977073351692","700.775322887008","196.685827990559","276.75276527301","256.162143417427","172.297838421026",227.733274746343,-0.868374444745895,0.621297043497788,-1.397679988717,0.162209186145948,0.999906097828751,227.733274746343,1.55186328181531,0.628720518135292,2.46828795474648,0.0135761059702058,0.308105087064855,227.733274746343,-2.4202377265612,0.564898644968401,-4.28437516733039,1.83253463803155e-05,0.00689813547912358,"TRINITY_DN106193_c0_g1_i1","TRINITY_DN106193_c0_g1","Transcript_147636","gi|831549789|ref|XP_012727765.1| PREDICTED: beta-taxilin-like [Fundulus heteroclitus]"
"108468","ENSXMAP00000015052","81.5528623599236","63.0417302866209","74.5977073351692","700.775322887008","196.685827990559","276.75276527301","256.162143417427","172.297838421026",227.733274746343,-0.868374444745895,0.621297043497788,-1.397679988717,0.162209186145948,0.999906097828751,227.733274746343,1.55186328181531,0.628720518135292,2.46828795474648,0.0135761059702058,0.308105087064855,227.733274746343,-2.4202377265612,0.564898644968401,-4.28437516733039,1.83253463803155e-05,0.00689813547912358,"TRINITY_DN106193_c0_g1_i1","TRINITY_DN106193_c0_g1","Transcript_147636","gi|831549782|ref|XP_012727763.1| PREDICTED: beta-taxilin-like [Fundulus heteroclitus]"
"24082","ENSONIP00000017883","486.748128433873","445.435982300442","478.102034853153","261.30971197373","215.623464432791","198.54361954449","277.781538277923","269.663635504614",329.151014415127,0.284539200899426,0.280990069775697,1.01263080622943,0.311236539517731,0.999906097828751,329.151014415127,-0.780241544054502,0.276687998083108,-2.81993273817443,0.00480337166718424,0.187236899079256,329.151014415127,1.06478074495393,0.253484554509783,4.20057445714246,2.66238591326672e-05,0.00933074456189183,"TRINITY_DN114608_c11_g2_i1","TRINITY_DN114608_c11_g2","Transcript_168934","gi|831564978|ref|XP_012732890.1| PREDICTED: sodium/hydrogen exchanger 2-like [Fundulus heteroclitus]"
"24083","ENSONIP00000017883","486.748128433873","445.435982300442","478.102034853153","261.30971197373","215.623464432791","198.54361954449","277.781538277923","269.663635504614",329.151014415127,0.284539200899426,0.280990069775697,1.01263080622943,0.311236539517731,0.999906097828751,329.151014415127,-0.780241544054502,0.276687998083108,-2.81993273817443,0.00480337166718424,0.187236899079256,329.151014415127,1.06478074495393,0.253484554509783,4.20057445714246,2.66238591326672e-05,0.00933074456189183,"TRINITY_DN115492_c4_g1_i1","TRINITY_DN115492_c4_g1","Transcript_119086","gi|831527231|ref|XP_012719690.1| PREDICTED: sodium/hydrogen exchanger 2-like [Fundulus heteroclitus]"
"24084","ENSONIP00000017883","486.748128433873","445.435982300442","478.102034853153","261.30971197373","215.623464432791","198.54361954449","277.781538277923","269.663635504614",329.151014415127,0.284539200899426,0.280990069775697,1.01263080622943,0.311236539517731,0.999906097828751,329.151014415127,-0.780241544054502,0.276687998083108,-2.81993273817443,0.00480337166718424,0.187236899079256,329.151014415127,1.06478074495393,0.253484554509783,4.20057445714246,2.66238591326672e-05,0.00933074456189183,"TRINITY_DN114608_c11_g2_i1","TRINITY_DN114608_c11_g2","Transcript_168934","gi|831527231|ref|XP_012719690.1| PREDICTED: sodium/hydrogen exchanger 2-like [Fundulus heteroclitus]"
"24085","ENSONIP00000017883","486.748128433873","445.435982300442","478.102034853153","261.30971197373","215.623464432791","198.54361954449","277.781538277923","269.663635504614",329.151014415127,0.284539200899426,0.280990069775697,1.01263080622943,0.311236539517731,0.999906097828751,329.151014415127,-0.780241544054502,0.276687998083108,-2.81993273817443,0.00480337166718424,0.187236899079256,329.151014415127,1.06478074495393,0.253484554509783,4.20057445714246,2.66238591326672e-05,0.00933074456189183,"TRINITY_DN115492_c4_g1_i1","TRINITY_DN115492_c4_g1","Transcript_119086","gi|831564978|ref|XP_012732890.1| PREDICTED: sodium/hydrogen exchanger 2-like [Fundulus heteroclitus]"
"37405","ENSTNIP00000022197","0","0","0","31.5512608298108","12.0584164652136","10.4186615351452","11.526492629237","9.44557033878121",9.37505022477349,-0.77218605902567,1.09104129063407,-0.707751453271675,0.47909961870795,0.999906097828751,9.37505022477349,5.55093457453152,1.58908941322326,3.49315433627625,0.000477350535855395,0.0512260388296868,9.37505022477349,-6.32312063355719,1.5207084949636,-4.15800967410821,3.21032431766583e-05,0.0106977479352776,"TRINITY_DN94917_c0_g1_i1","TRINITY_DN94917_c0_g1","Transcript_280191","gi|831550260|ref|XP_012727928.1| PREDICTED: claudin-3-like [Fundulus heteroclitus]"
"43449","ENSXMAP00000000359","231.468674454962","58.4993734292434","158.384540987566","25.0347961711055","11.9427788800936","17.861132630125","42.5093614171625","13.2285760392691",69.8661542511909,0.613188811109992,0.818437945023292,0.749218453077149,0.453725548754245,0.999906097828751,69.8661542511909,-2.42626971471733,0.790155030359381,-3.07062490460107,0.00213611319193746,0.118207256269615,69.8661542511909,3.03945852582732,0.733211585830679,4.14540438880793,3.39214522220403e-05,0.0111213122470551,"TRINITY_DN115385_c9_g1_i1","TRINITY_DN115385_c9_g1","Transcript_226590","gi|831546641|ref|XP_012726662.1| PREDICTED: endonuclease domain-containing 1 protein-like [Fundulus heteroclitus]"
"78886","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c3_g1_i1","TRINITY_DN114601_c3_g1","Transcript_170642","gi|831499087|ref|XP_012709961.1| PREDICTED: heat shock protein HSP 90-alpha isoform X2 [Fundulus heteroclitus]"
"78887","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c1_g1_i1","TRINITY_DN114601_c1_g1","Transcript_170630","gi|831499090|ref|XP_012709962.1| PREDICTED: heat shock protein HSP 90-alpha 1 isoform X3 [Fundulus heteroclitus]"
"78888","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c3_g1_i1","TRINITY_DN114601_c3_g1","Transcript_170642","gi|831540800|ref|XP_012724500.1| PREDICTED: heat shock protein HSP 90-beta [Fundulus heteroclitus]"
"78889","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c1_g1_i1","TRINITY_DN114601_c1_g1","Transcript_170630","gi|831499087|ref|XP_012709961.1| PREDICTED: heat shock protein HSP 90-alpha isoform X2 [Fundulus heteroclitus]"
"78890","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c1_g1_i1","TRINITY_DN114601_c1_g1","Transcript_170630","gi|831499084|ref|XP_012709960.1| PREDICTED: heat shock protein HSP 90-alpha isoform X1 [Fundulus heteroclitus]"
"78891","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c3_g1_i1","TRINITY_DN114601_c3_g1","Transcript_170642","gi|831499090|ref|XP_012709962.1| PREDICTED: heat shock protein HSP 90-alpha 1 isoform X3 [Fundulus heteroclitus]"
"78892","ENSXMAP00000008338","14.8870312318563","36.4318299673884","22.394272247594","126.927293304154","539.000980313803","89.8330237718421","76.0552491550608","28.4156844107579",116.743170550307,-2.26502617847387,0.893220068597857,-2.53579857652485,0.0112191243483099,0.873759159494622,116.743170550307,1.11205253339363,0.914513953533983,1.2160038992257,0.223983436651599,0.668553611929613,116.743170550307,-3.3770787118675,0.821249526864859,-4.11212256615792,3.92038062522706e-05,0.0124514964014047,"TRINITY_DN114601_c1_g1_i1","TRINITY_DN114601_c1_g1","Transcript_170630","gi|831540800|ref|XP_012724500.1| PREDICTED: heat shock protein HSP 90-beta [Fundulus heteroclitus]"
"92666","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN189606_c0_g1_i1","TRINITY_DN189606_c0_g1","Transcript_86344","gi|831550137|ref|XP_012727889.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92667","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c4_g1_i1","TRINITY_DN113456_c4_g1","Transcript_199994","gi|831560040|ref|XP_012731249.1| PREDICTED: ryanodine receptor 3-like [Fundulus heteroclitus]"
"92668","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN30455_c0_g1_i1","TRINITY_DN30455_c0_g1","Transcript_345133","gi|831560040|ref|XP_012731249.1| PREDICTED: ryanodine receptor 3-like [Fundulus heteroclitus]"
"92669","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c2_g1_i1","TRINITY_DN113456_c2_g1","Transcript_199978","gi|831580082|ref|XP_012738060.1| PREDICTED: ryanodine receptor 2-like [Fundulus heteroclitus]"
"92670","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN30455_c0_g1_i1","TRINITY_DN30455_c0_g1","Transcript_345133","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92671","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN81537_c0_g1_i1","TRINITY_DN81537_c0_g1","Transcript_284107","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92672","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN30455_c0_g2_i1","TRINITY_DN30455_c0_g2","Transcript_345134","gi|831560040|ref|XP_012731249.1| PREDICTED: ryanodine receptor 3-like [Fundulus heteroclitus]"
"92673","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c4_g1_i1","TRINITY_DN113456_c4_g1","Transcript_199994","gi|831550137|ref|XP_012727889.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92674","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN98395_c0_g1_i1","TRINITY_DN98395_c0_g1","Transcript_304160","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92675","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c2_g1_i1","TRINITY_DN113456_c2_g1","Transcript_199978","gi|831572994|ref|XP_012735543.1| PREDICTED: ryanodine receptor 3-like [Fundulus heteroclitus]"
"92676","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c4_g1_i1","TRINITY_DN113456_c4_g1","Transcript_199994","gi|831580082|ref|XP_012738060.1| PREDICTED: ryanodine receptor 2-like [Fundulus heteroclitus]"
"92677","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN98395_c0_g1_i1","TRINITY_DN98395_c0_g1","Transcript_304160","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92678","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN189606_c0_g1_i1","TRINITY_DN189606_c0_g1","Transcript_86344","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92679","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c4_g1_i1","TRINITY_DN113456_c4_g1","Transcript_199994","gi|831526441|ref|XP_012719407.1| PREDICTED: ryanodine receptor 2 [Fundulus heteroclitus]"
"92680","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c4_g1_i1","TRINITY_DN113456_c4_g1","Transcript_199994","gi|831572994|ref|XP_012735543.1| PREDICTED: ryanodine receptor 3-like [Fundulus heteroclitus]"
"92681","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c4_g1_i1","TRINITY_DN113456_c4_g1","Transcript_199994","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92682","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN113456_c2_g1_i1","TRINITY_DN113456_c2_g1","Transcript_199978","gi|831550137|ref|XP_012727889.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92683","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN30455_c0_g1_i1","TRINITY_DN30455_c0_g1","Transcript_345133","gi|831572994|ref|XP_012735543.1| PREDICTED: ryanodine receptor 3-like [Fundulus heteroclitus]"
"92684","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN47318_c0_g1_i1","TRINITY_DN47318_c0_g1","Transcript_341628","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92685","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN87888_c0_g1_i1","TRINITY_DN87888_c0_g1","Transcript_350719","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92686","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN179980_c0_g1_i1","TRINITY_DN179980_c0_g1","Transcript_144217","gi|831550137|ref|XP_012727889.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92687","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN30455_c0_g1_i1","TRINITY_DN30455_c0_g1","Transcript_345133","gi|831550137|ref|XP_012727889.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92688","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN195000_c0_g1_i1","TRINITY_DN195000_c0_g1","Transcript_244495","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92689","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN179980_c0_g1_i1","TRINITY_DN179980_c0_g1","Transcript_144217","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
"92690","ENSXMAP00000011332","40.818423633239","48.0482650867819","56.3883540805966","153.723582825649","154.996733256998","118.075042125272","98.9079219519571","145.416393501537",102.046839557754,-0.214990023822999,0.405367589926694,-0.530358196277798,0.59586360419264,0.999906097828751,102.046839557754,1.33711628154062,0.413293090878527,3.23527373442982,0.00121526161933096,0.0894573160609989,102.046839557754,-1.55210630536362,0.380447868800571,-4.07968195552496,4.50973588409275e-05,0.014102984817839,"TRINITY_DN87888_c1_g1_i1","TRINITY_DN87888_c1_g1","Transcript_350720","gi|831501444|ref|XP_012710791.1| PREDICTED: ryanodine receptor 1-like [Fundulus heteroclitus]"
